time,gFx,gFy,gFz,gFTotal,label
5.027770042,0.059,-0.665,-1.077,1.267,walk
5.037612915,0.034,-0.642,-1.063,1.242,walk
5.047886848,0.011,-0.612,-1.057,1.221,walk
5.057953835,-0.006,-0.582,-1.066,1.215,walk
5.093055725,-0.108,-0.475,-1.101,1.204,walk
5.093399048,-0.108,-0.475,-1.101,1.204,walk
5.093766928,-0.108,-0.475,-1.101,1.204,walk
5.097256899,-0.156,-0.424,-1.107,1.196,walk
5.107240915,-0.189,-0.37,-1.104,1.18,walk
5.117362022,-0.203,-0.319,-1.08,1.144,walk
5.127796888,-0.19,-0.255,-1.035,1.083,walk
5.137387753,-0.146,-0.189,-0.978,1.007,walk
5.147659779,-0.074,-0.148,-0.908,0.923,walk
5.15783596,0.007,-0.128,-0.837,0.847,walk
5.191962719,0.172,-0.133,-0.712,0.744,walk
5.192258835,0.172,-0.133,-0.712,0.744,walk
5.192534924,0.172,-0.133,-0.712,0.744,walk
5.197012901,0.175,-0.154,-0.714,0.751,walk
5.207238913,0.165,-0.185,-0.726,0.767,walk
5.217357874,0.153,-0.227,-0.732,0.782,walk
5.227655888,0.13,-0.269,-0.729,0.788,walk
5.237843037,0.107,-0.305,-0.72,0.789,walk
5.247724056,0.08,-0.329,-0.712,0.788,walk
5.257827759,0.055,-0.365,-0.697,0.789,walk
5.271239758,0.047,-0.42,-0.68,0.801,walk
5.293849945,0.073,-0.538,-0.675,0.866,walk
5.294198036,0.073,-0.538,-0.675,0.866,walk
5.29703474,0.091,-0.584,-0.694,0.912,walk
5.30693388,0.098,-0.613,-0.709,0.942,walk
5.317504883,0.096,-0.62,-0.726,0.96,walk
5.327579975,0.084,-0.606,-0.736,0.957,walk
5.33732605,0.06,-0.564,-0.742,0.934,walk
5.347563744,0.036,-0.513,-0.749,0.909,walk
5.357773781,0.028,-0.484,-0.759,0.901,walk
5.389856815,0.048,-0.433,-0.779,0.893,walk
5.390081882,0.048,-0.433,-0.779,0.893,walk
5.390298843,0.048,-0.433,-0.779,0.893,walk
5.396780968,0.067,-0.437,-0.788,0.904,walk
5.407291889,0.084,-0.455,-0.803,0.927,walk
5.417422771,0.092,-0.482,-0.83,0.964,walk
5.427294731,0.086,-0.505,-0.858,0.999,walk
5.437627792,0.077,-0.527,-0.878,1.027,walk
5.447464943,0.055,-0.541,-0.896,1.048,walk
5.457598925,0.024,-0.549,-0.932,1.082,walk
5.494129896,-0.058,-0.549,-1.038,1.176,walk
5.494475842,-0.058,-0.549,-1.038,1.176,walk
5.494777918,-0.058,-0.549,-1.038,1.176,walk
5.496893883,-0.069,-0.538,-1.065,1.195,walk
5.507050037,-0.059,-0.53,-1.089,1.213,walk
5.516989708,-0.029,-0.53,-1.102,1.223,walk
5.527408838,0.024,-0.549,-1.097,1.227,walk
5.537013054,0.076,-0.577,-1.082,1.229,walk
5.54734993,0.123,-0.601,-1.064,1.228,walk
5.557653904,0.161,-0.616,-1.035,1.215,walk
5.592131853,0.206,-0.598,-1.054,1.229,walk
5.592413902,0.206,-0.598,-1.054,1.229,walk
5.592813015,0.206,-0.598,-1.054,1.229,walk
5.596570969,0.201,-0.558,-1.077,1.23,walk
5.607029915,0.189,-0.499,-1.102,1.224,walk
5.617084026,0.182,-0.439,-1.12,1.217,walk
5.627199888,0.195,-0.393,-1.113,1.196,walk
5.637032032,0.228,-0.37,-1.083,1.167,walk
5.647350788,0.267,-0.369,-1.024,1.121,walk
5.657921791,0.305,-0.384,-0.934,1.055,walk
5.69133997,0.364,-0.397,-0.761,0.932,walk
5.691763878,0.364,-0.397,-0.761,0.932,walk
5.692008972,0.364,-0.397,-0.761,0.932,walk
5.696634769,0.386,-0.401,-0.746,0.931,walk
5.70692873,0.406,-0.393,-0.745,0.935,walk
5.716909885,0.427,-0.381,-0.755,0.947,walk
5.727005005,0.452,-0.378,-0.782,0.979,walk
5.737064838,0.472,-0.378,-0.805,1.007,walk
5.747389793,0.478,-0.361,-0.823,1.018,walk
5.757095814,0.478,-0.335,-0.841,1.024,walk
5.793018818,0.441,-0.292,-0.872,1.02,walk
5.793303967,0.441,-0.292,-0.872,1.02,walk
5.793729782,0.441,-0.292,-0.872,1.02,walk
5.796548843,0.394,-0.275,-0.868,0.992,walk
5.806767941,0.343,-0.267,-0.857,0.961,walk
5.816758871,0.293,-0.272,-0.845,0.935,walk
5.826978922,0.244,-0.281,-0.827,0.907,walk
5.836751938,0.202,-0.287,-0.804,0.877,walk
5.847174883,0.171,-0.3,-0.772,0.846,walk
5.857413769,0.147,-0.318,-0.738,0.817,walk
5.89000988,0.064,-0.381,-0.677,0.779,walk
5.890269756,0.064,-0.381,-0.677,0.779,walk
5.890509844,0.064,-0.381,-0.677,0.779,walk
5.896742821,0.039,-0.394,-0.658,0.768,walk
5.906610966,0.026,-0.409,-0.645,0.764,walk
5.916977882,0.032,-0.431,-0.647,0.778,walk
5.926733971,0.054,-0.457,-0.661,0.805,walk
5.93709898,0.087,-0.493,-0.676,0.841,walk
5.947116852,0.122,-0.527,-0.689,0.876,walk
5.957252026,0.144,-0.554,-0.7,0.904,walk
5.993897915,0.162,-0.617,-0.757,0.99,walk
5.994235039,0.162,-0.617,-0.757,0.99,walk
5.994542837,0.162,-0.617,-0.757,0.99,walk
5.996757984,0.158,-0.64,-0.772,1.015,walk
6.006628036,0.15,-0.654,-0.786,1.033,walk
6.016646862,0.146,-0.657,-0.816,1.058,walk
6.026929855,0.15,-0.659,-0.866,1.099,walk
6.036686897,0.154,-0.672,-0.927,1.155,walk
6.046989918,0.149,-0.682,-0.988,1.21,walk
6.056812763,0.149,-0.683,-1.039,1.252,walk
6.092253923,0.143,-0.656,-1.093,1.283,walk
6.092569828,0.143,-0.656,-1.093,1.283,walk
6.092972755,0.143,-0.656,-1.093,1.283,walk
6.096070766,0.136,-0.638,-1.102,1.281,walk
6.106335878,0.137,-0.612,-1.11,1.275,walk
6.116680861,0.143,-0.587,-1.115,1.268,walk
6.126617908,0.15,-0.564,-1.122,1.265,walk
6.136656761,0.158,-0.549,-1.123,1.26,walk
6.147058964,0.153,-0.53,-1.119,1.248,walk
6.157002926,0.127,-0.503,-1.12,1.234,walk
6.193196774,-0.002,-0.408,-1.125,1.197,walk
6.193545818,-0.002,-0.408,-1.125,1.197,walk
6.193850994,-0.002,-0.408,-1.125,1.197,walk
6.195992947,-0.047,-0.374,-1.097,1.16,walk
6.206418037,-0.076,-0.347,-1.053,1.111,walk
6.216314793,-0.089,-0.321,-0.999,1.053,walk
6.226713896,-0.081,-0.302,-0.94,0.991,walk
6.236563921,-0.057,-0.3,-0.889,0.94,walk
6.246875763,-0.028,-0.309,-0.85,0.905,walk
6.256978035,-0.001,-0.318,-0.812,0.872,walk
6.289536953,0.052,-0.391,-0.731,0.831,walk
6.289813995,0.052,-0.391,-0.731,0.831,walk
6.290055752,0.052,-0.391,-0.731,0.831,walk
6.296156883,0.062,-0.42,-0.731,0.845,walk
6.306397915,0.057,-0.439,-0.736,0.859,walk
6.316460848,0.045,-0.443,-0.74,0.864,walk
6.326458931,0.04,-0.447,-0.743,0.868,walk
6.336760044,0.043,-0.457,-0.745,0.875,walk
6.346648932,0.056,-0.466,-0.739,0.875,walk
6.357496738,0.068,-0.462,-0.733,0.869,walk
6.392948866,0.12,-0.462,-0.688,0.837,walk
6.393232822,0.12,-0.462,-0.688,0.837,walk
6.393723965,0.12,-0.462,-0.688,0.837,walk
6.395761013,0.136,-0.469,-0.675,0.833,walk
6.406481743,0.147,-0.477,-0.664,0.831,walk
6.416637897,0.155,-0.487,-0.659,0.834,walk
6.426447868,0.159,-0.498,-0.663,0.844,walk
6.436094761,0.159,-0.512,-0.674,0.861,walk
6.446744919,0.149,-0.527,-0.695,0.885,walk
6.456771851,0.136,-0.54,-0.718,0.909,walk
6.491760731,0.077,-0.587,-0.803,0.998,walk
6.492202759,0.077,-0.587,-0.803,0.998,walk
6.492421865,0.077,-0.587,-0.803,0.998,walk
6.495712757,0.055,-0.586,-0.821,1.01,walk
6.506188869,0.04,-0.589,-0.835,1.023,walk
6.516160011,0.032,-0.589,-0.846,1.031,walk
6.526181936,0.038,-0.595,-0.851,1.039,walk
6.536622047,0.055,-0.609,-0.85,1.047,walk
6.546843052,0.076,-0.624,-0.852,1.059,walk
6.556691885,0.095,-0.634,-0.857,1.07,walk
6.592584848,0.142,-0.648,-0.92,1.134,walk
6.592888832,0.142,-0.648,-0.92,1.134,walk
6.593147755,0.142,-0.648,-0.92,1.134,walk
6.595625877,0.148,-0.646,-0.939,1.149,walk
6.606130838,0.149,-0.641,-0.95,1.156,walk
6.616042852,0.151,-0.636,-0.964,1.165,walk
6.62626791,0.159,-0.634,-0.976,1.175,walk
6.636087894,0.175,-0.635,-0.984,1.184,walk
6.646749973,0.197,-0.645,-0.991,1.199,walk
6.65665102,0.22,-0.663,-1,1.22,walk
6.689811707,0.195,-0.682,-1.05,1.267,walk
6.690078735,0.195,-0.682,-1.05,1.267,walk
6.690322876,0.195,-0.682,-1.05,1.267,walk
6.695541859,0.173,-0.668,-1.076,1.278,walk
6.706007004,0.143,-0.633,-1.102,1.279,walk
6.716061831,0.111,-0.588,-1.119,1.269,walk
6.725978851,0.088,-0.544,-1.123,1.251,walk
6.736172915,0.078,-0.502,-1.113,1.223,walk
6.746734858,0.077,-0.461,-1.08,1.177,walk
6.756443024,0.091,-0.429,-1.025,1.115,walk
6.76987505,0.122,-0.414,-0.957,1.05,walk
6.792148829,0.212,-0.432,-0.845,0.972,walk
6.792425871,0.212,-0.432,-0.845,0.972,walk
6.795429707,0.253,-0.446,-0.804,0.954,walk
6.805536747,0.295,-0.453,-0.775,0.945,walk
6.81573391,0.329,-0.444,-0.746,0.928,walk
6.826046944,0.354,-0.428,-0.721,0.91,walk
6.835949898,0.371,-0.411,-0.712,0.902,walk
6.84660387,0.383,-0.397,-0.713,0.901,walk
6.856217861,0.387,-0.386,-0.713,0.898,walk
6.888674736,0.326,-0.354,-0.691,0.842,walk
6.888955832,0.326,-0.354,-0.691,0.842,walk
6.889212847,0.326,-0.354,-0.691,0.842,walk
6.8953619,0.295,-0.357,-0.678,0.821,walk
6.905500889,0.267,-0.365,-0.661,0.801,walk
6.915878773,0.239,-0.374,-0.644,0.782,walk
6.926049709,0.21,-0.386,-0.63,0.768,walk
6.935986042,0.19,-0.402,-0.618,0.761,walk
6.9463799,0.181,-0.414,-0.611,0.76,walk
6.956727028,0.184,-0.423,-0.613,0.767,walk
6.989688873,0.22,-0.492,-0.646,0.841,walk
6.989974022,0.22,-0.492,-0.646,0.841,walk
6.990231991,0.22,-0.492,-0.646,0.841,walk
6.995745897,0.216,-0.514,-0.662,0.866,walk
7.005628824,0.197,-0.524,-0.673,0.875,walk
7.016053915,0.177,-0.528,-0.676,0.876,walk
7.025981903,0.173,-0.55,-0.67,0.884,walk
7.036077976,0.177,-0.57,-0.67,0.897,walk
7.04635191,0.188,-0.582,-0.671,0.908,walk
7.056258917,0.202,-0.589,-0.677,0.92,walk
7.09243679,0.276,-0.623,-0.747,1.011,walk
7.092743874,0.276,-0.623,-0.747,1.011,walk
7.093029022,0.276,-0.623,-0.747,1.011,walk
7.095653057,0.294,-0.621,-0.788,1.045,walk
7.105734825,0.307,-0.611,-0.842,1.085,walk
7.115784883,0.319,-0.602,-0.894,1.124,walk
7.125897884,0.331,-0.598,-0.94,1.162,walk
7.13576293,0.344,-0.602,-0.992,1.21,walk
7.146300793,0.352,-0.613,-1.043,1.26,walk
7.156223774,0.354,-0.626,-1.088,1.304,walk
7.191156864,0.277,-0.669,-1.135,1.346,walk
7.191457748,0.277,-0.669,-1.135,1.346,walk
7.191819906,0.277,-0.669,-1.135,1.346,walk
7.19511795,0.241,-0.688,-1.112,1.33,walk
7.205625057,0.197,-0.709,-1.067,1.296,walk
7.215600014,0.155,-0.736,-1.01,1.259,walk
7.225808859,0.118,-0.751,-0.953,1.219,walk
7.235586882,0.098,-0.754,-0.903,1.18,walk
7.246198893,0.09,-0.75,-0.866,1.149,walk
7.256391048,0.089,-0.736,-0.836,1.117,walk
7.293874741,0.108,-0.662,-0.81,1.052,walk
7.294323921,0.098,-0.624,-0.821,1.036,walk
7.294912815,0.098,-0.624,-0.821,1.036,walk
7.29618597,0.098,-0.624,-0.821,1.036,walk
7.305927753,0.082,-0.58,-0.843,1.027,walk
7.315768719,0.063,-0.531,-0.873,1.024,walk
7.325642824,0.039,-0.485,-0.894,1.018,walk
7.335495949,0.012,-0.444,-0.904,1.007,walk
7.346175909,-0.016,-0.405,-0.902,0.989,walk
7.356070042,-0.043,-0.369,-0.89,0.964,walk
7.388406754,-0.075,-0.306,-0.825,0.883,walk
7.38863492,-0.075,-0.306,-0.825,0.883,walk
7.388849735,-0.075,-0.306,-0.825,0.883,walk
7.395197868,-0.065,-0.296,-0.803,0.858,walk
7.405220985,-0.046,-0.295,-0.776,0.831,walk
7.415617943,-0.022,-0.304,-0.748,0.808,walk
7.42543602,0.009,-0.329,-0.727,0.798,walk
7.435956955,0.045,-0.379,-0.715,0.81,walk
7.446020842,0.068,-0.437,-0.713,0.839,walk
7.455817938,0.072,-0.48,-0.718,0.867,walk
7.491672039,0.039,-0.558,-0.739,0.927,walk
7.491951942,0.039,-0.558,-0.739,0.927,walk
7.492209911,0.039,-0.558,-0.739,0.927,walk
7.494935989,0.027,-0.569,-0.744,0.937,walk
7.505593777,0.02,-0.579,-0.749,0.947,walk
7.515246868,0.022,-0.6,-0.745,0.957,walk
7.525761843,0.034,-0.621,-0.733,0.961,walk
7.535423756,0.052,-0.634,-0.716,0.958,walk
7.545682907,0.074,-0.637,-0.705,0.953,walk
7.555893898,0.099,-0.64,-0.693,0.948,walk
7.588158846,0.158,-0.63,-0.694,0.951,walk
7.588381767,0.158,-0.63,-0.694,0.951,walk
7.588600874,0.158,-0.63,-0.694,0.951,walk
7.594991922,0.171,-0.604,-0.711,0.948,walk
7.60508585,0.184,-0.585,-0.727,0.951,walk
7.615447044,0.193,-0.563,-0.741,0.95,walk
7.625222921,0.201,-0.547,-0.751,0.951,walk
7.635568857,0.206,-0.537,-0.758,0.952,walk
7.645371914,0.206,-0.529,-0.765,0.953,walk
7.655323982,0.206,-0.523,-0.764,0.949,walk
7.691946983,0.206,-0.552,-0.728,0.937,walk
7.692235947,0.206,-0.552,-0.728,0.937,walk
7.692492962,0.206,-0.552,-0.728,0.937,walk
7.695006847,0.201,-0.568,-0.733,0.949,walk
7.70514679,0.191,-0.584,-0.753,0.972,walk
7.715224743,0.179,-0.602,-0.79,1.009,walk
7.725325823,0.16,-0.618,-0.835,1.051,walk
7.735245705,0.136,-0.624,-0.879,1.087,walk
7.745764732,0.103,-0.619,-0.929,1.121,walk
7.75551486,0.074,-0.609,-0.969,1.147,walk
7.790663719,0.076,-0.599,-0.941,1.118,walk
7.791067839,0.076,-0.599,-0.941,1.118,walk
7.79129982,0.076,-0.599,-0.941,1.118,walk
7.794504881,0.115,-0.608,-0.91,1.1,walk
7.805062771,0.174,-0.627,-0.876,1.091,walk
7.815192938,0.232,-0.647,-0.842,1.087,walk
7.825079918,0.275,-0.662,-0.809,1.081,walk
7.835707903,0.312,-0.68,-0.781,1.082,walk
7.845330715,0.325,-0.688,-0.755,1.072,walk
7.855429888,0.314,-0.699,-0.745,1.069,walk
7.892392874,0.349,-0.874,-0.819,1.248,walk
7.892838955,0.349,-0.874,-0.819,1.248,walk
7.893079758,0.349,-0.874,-0.819,1.248,walk
7.894831896,0.38,-0.91,-0.835,1.292,walk
7.905284882,0.338,-0.874,-0.856,1.269,walk
7.915030956,0.243,-0.762,-0.906,1.209,walk
7.925151825,0.216,-0.725,-0.938,1.205,walk
7.935040951,0.206,-0.707,-0.979,1.225,walk
7.945371866,0.186,-0.648,-1.042,1.241,walk
7.955410957,0.16,-0.554,-1.108,1.249,walk
7.988245964,0.132,-0.326,-1.174,1.226,walk
7.988525867,0.132,-0.326,-1.174,1.226,walk
7.988782883,0.132,-0.326,-1.174,1.226,walk
7.994297028,0.14,-0.301,-1.129,1.177,walk
8.004957914,0.163,-0.305,-1.046,1.102,walk
8.01510191,0.184,-0.324,-0.935,1.007,walk
8.025025845,0.206,-0.353,-0.834,0.929,walk
8.035031796,0.234,-0.392,-0.76,0.887,walk
8.045317888,0.254,-0.424,-0.693,0.851,walk
8.05544281,0.271,-0.451,-0.646,0.833,walk
8.08975172,0.332,-0.497,-0.617,0.859,walk
8.090037823,0.332,-0.497,-0.617,0.859,walk
8.090294838,0.332,-0.497,-0.617,0.859,walk
8.094583035,0.352,-0.504,-0.635,0.884,walk
8.104652882,0.368,-0.505,-0.649,0.901,walk
8.114869833,0.375,-0.496,-0.652,0.901,walk
8.124973774,0.384,-0.484,-0.645,0.893,walk
8.134908915,0.395,-0.479,-0.637,0.89,walk
8.145303726,0.402,-0.477,-0.629,0.886,walk
8.155162811,0.4,-0.473,-0.62,0.876,walk
8.169455051,0.392,-0.465,-0.613,0.864,walk
8.191839933,0.349,-0.424,-0.612,0.822,walk
8.192124844,0.349,-0.424,-0.612,0.822,walk
8.194118977,0.32,-0.398,-0.614,0.799,walk
8.204174042,0.294,-0.38,-0.628,0.791,walk
8.214663029,0.264,-0.369,-0.657,0.798,walk
8.22475481,0.232,-0.369,-0.684,0.811,walk
8.234684944,0.198,-0.373,-0.702,0.819,walk
8.245238781,0.161,-0.377,-0.71,0.82,walk
8.255188942,0.116,-0.391,-0.719,0.827,walk
8.288440704,0.004,-0.459,-0.749,0.878,walk
8.288733006,0.004,-0.459,-0.749,0.878,walk
8.288993835,0.004,-0.459,-0.749,0.878,walk
8.294092894,-0.024,-0.477,-0.769,0.905,walk
8.304648876,-0.039,-0.503,-0.786,0.934,walk
8.31462574,-0.041,-0.532,-0.804,0.965,walk
8.324621916,-0.037,-0.56,-0.824,0.997,walk
8.334692955,-0.03,-0.592,-0.842,1.03,walk
8.345310926,-0.018,-0.629,-0.86,1.066,walk
8.354992867,-0.003,-0.671,-0.875,1.103,walk
8.390631914,0.044,-0.777,-0.907,1.195,walk
8.390916824,0.044,-0.777,-0.907,1.195,walk
8.391176939,0.044,-0.777,-0.907,1.195,walk
8.394011021,0.063,-0.812,-0.921,1.229,walk
8.40448904,0.087,-0.831,-0.938,1.256,walk
8.414354801,0.123,-0.831,-0.963,1.278,walk
8.424743891,0.154,-0.826,-1.001,1.307,walk
8.434567928,0.176,-0.819,-1.033,1.33,walk
8.445253849,0.192,-0.813,-1.059,1.349,walk
8.454993725,0.191,-0.804,-1.09,1.368,walk
8.468348026,0.169,-0.791,-1.104,1.369,walk
8.490739822,0.095,-0.768,-1.058,1.311,walk
8.491001844,0.095,-0.768,-1.058,1.311,walk
8.494390011,0.063,-0.775,-1.013,1.277,walk
8.504319906,0.031,-0.787,-0.968,1.248,walk
8.514778852,0.004,-0.795,-0.917,1.214,walk
8.524682999,-0.011,-0.789,-0.856,1.164,walk
8.534403801,-0.01,-0.768,-0.802,1.11,walk
8.545091867,-0.004,-0.736,-0.763,1.06,walk
8.555301905,-0.013,-0.701,-0.744,1.022,walk
8.590185881,0.047,-0.579,-0.779,0.972,walk
8.590466976,0.047,-0.579,-0.779,0.972,walk
8.590851784,0.047,-0.579,-0.779,0.972,walk
8.593844891,0.051,-0.547,-0.801,0.971,walk
8.604561806,0.042,-0.513,-0.813,0.962,walk
8.614494801,0.024,-0.479,-0.814,0.945,walk
8.624307871,0.003,-0.453,-0.814,0.932,walk
8.634323835,-0.014,-0.437,-0.814,0.924,walk
8.644943714,-0.018,-0.428,-0.807,0.914,walk
8.654871941,-0.019,-0.412,-0.792,0.893,walk
8.689506054,0.002,-0.377,-0.769,0.856,walk
8.689910889,0.002,-0.377,-0.769,0.856,walk
8.690199852,0.002,-0.377,-0.769,0.856,walk
8.693768978,0.033,-0.397,-0.777,0.873,walk
8.704388857,0.079,-0.441,-0.784,0.903,walk
8.714327812,0.121,-0.495,-0.793,0.943,walk
8.724496841,0.152,-0.549,-0.809,0.989,walk
8.734344959,0.188,-0.61,-0.816,1.036,walk
8.744874954,0.234,-0.683,-0.808,1.084,walk
8.754777908,0.249,-0.733,-0.799,1.113,walk
8.789688826,0.243,-0.614,-0.715,0.973,walk
8.789978027,0.243,-0.614,-0.715,0.973,walk
8.790345907,0.243,-0.614,-0.715,0.973,walk
8.793665886,0.212,-0.487,-0.681,0.864,walk
8.80427289,0.207,-0.401,-0.66,0.8,walk
8.814424992,0.226,-0.377,-0.638,0.775,walk
8.82437706,0.236,-0.371,-0.612,0.754,walk
8.834322929,0.225,-0.363,-0.583,0.723,walk
8.844782829,0.198,-0.359,-0.545,0.682,walk
8.854674816,0.166,-0.367,-0.506,0.647,walk
8.888566017,0.115,-0.453,-0.404,0.618,walk
8.888855934,0.115,-0.453,-0.404,0.618,walk
8.889112949,0.115,-0.453,-0.404,0.618,walk
8.893520832,0.108,-0.48,-0.393,0.63,walk
8.904224873,0.119,-0.523,-0.392,0.664,walk
8.914377928,0.124,-0.568,-0.414,0.714,walk
8.924060822,0.116,-0.605,-0.456,0.766,walk
8.934221745,0.108,-0.641,-0.512,0.827,walk
8.944826841,0.1,-0.67,-0.581,0.892,walk
8.954711914,0.082,-0.678,-0.668,0.955,walk
8.968775749,0.058,-0.681,-0.766,1.027,walk
8.991011858,-0.011,-0.68,-0.939,1.159,walk
8.991304874,-0.011,-0.68,-0.939,1.159,walk
8.993486881,-0.049,-0.675,-0.991,1.2,walk
9.003506899,-0.082,-0.678,-1.029,1.235,walk
9.014021873,-0.096,-0.682,-1.059,1.263,walk
9.024178982,-0.087,-0.69,-1.075,1.28,walk
9.034095764,-0.069,-0.704,-1.069,1.282,walk
9.044644833,-0.043,-0.717,-1.051,1.273,walk
9.054376841,-0.005,-0.737,-1.034,1.27,walk
9.087214947,0.111,-0.805,-0.947,1.248,walk
9.087496758,0.111,-0.805,-0.947,1.248,walk
9.087738991,0.111,-0.805,-0.947,1.248,walk
9.093408823,0.153,-0.838,-0.915,1.25,walk
9.103993893,0.204,-0.895,-0.893,1.281,walk
9.114204884,0.247,-0.952,-0.891,1.327,walk
9.124300957,0.277,-1.01,-0.92,1.394,walk
9.134016991,0.292,-1.052,-0.966,1.458,walk
9.144601822,0.294,-1.062,-1.008,1.493,walk
9.154428959,0.284,-1.018,-1.065,1.5,walk
9.187929869,0.128,-0.722,-1.09,1.314,walk
9.188233852,0.128,-0.722,-1.09,1.314,walk
9.188496828,0.128,-0.722,-1.09,1.314,walk
9.193312883,0.11,-0.629,-1.049,1.228,walk
9.203743935,0.097,-0.539,-0.973,1.117,walk
9.213858843,0.09,-0.467,-0.894,1.013,walk
9.223922729,0.096,-0.413,-0.805,0.91,walk
9.2339499,0.122,-0.405,-0.706,0.823,walk
9.244434834,0.16,-0.424,-0.614,0.763,walk
9.254353046,0.206,-0.454,-0.549,0.742,walk
9.268610001,0.251,-0.48,-0.522,0.752,walk
9.290964842,0.317,-0.523,-0.59,0.85,walk
9.291204929,0.317,-0.523,-0.59,0.85,walk
9.293247938,0.315,-0.5,-0.68,0.901,walk
9.303233862,0.314,-0.461,-0.723,0.913,walk
9.313729763,0.314,-0.44,-0.737,0.914,walk
9.323902845,0.308,-0.426,-0.734,0.903,walk
9.333749771,0.29,-0.396,-0.731,0.88,walk
9.344439983,0.268,-0.385,-0.733,0.87,walk
9.354222775,0.239,-0.38,-0.726,0.854,walk
9.386631012,0.183,-0.387,-0.624,0.757,walk
9.386911869,0.183,-0.387,-0.624,0.757,walk
9.387160778,0.183,-0.387,-0.624,0.757,walk
9.393167973,0.181,-0.396,-0.594,0.736,walk
9.403755903,0.177,-0.4,-0.588,0.733,walk
9.413786888,0.17,-0.403,-0.595,0.738,walk
9.423637867,0.158,-0.41,-0.599,0.743,walk
9.433763981,0.14,-0.42,-0.604,0.749,walk
9.444228888,0.117,-0.428,-0.621,0.763,walk
9.454185963,0.093,-0.439,-0.643,0.784,walk
9.487342834,0.052,-0.46,-0.682,0.824,walk
9.487624884,0.052,-0.46,-0.682,0.824,walk
9.487879753,0.052,-0.46,-0.682,0.824,walk
9.49305892,0.059,-0.479,-0.681,0.835,walk
9.503465891,0.078,-0.511,-0.671,0.847,walk
9.513538837,0.112,-0.56,-0.671,0.881,walk
9.523660898,0.156,-0.624,-0.674,0.932,walk
9.533653736,0.215,-0.702,-0.673,0.996,walk
9.544472933,0.286,-0.785,-0.693,1.085,walk
9.554080009,0.342,-0.815,-0.744,1.155,walk
9.590312958,0.45,-0.835,-0.913,1.317,walk
9.590590954,0.45,-0.835,-0.913,1.317,walk
9.590848923,0.45,-0.835,-0.913,1.317,walk
9.593274832,0.46,-0.822,-0.98,1.359,walk
9.603610992,0.45,-0.797,-1.055,1.397,walk
9.613564968,0.425,-0.771,-1.14,1.44,walk
9.623673916,0.387,-0.753,-1.221,1.486,walk
9.633646011,0.338,-0.737,-1.28,1.515,walk
9.643915892,0.285,-0.721,-1.307,1.52,walk
9.654001713,0.23,-0.705,-1.304,1.5,walk
9.686964989,0.116,-0.712,-1.148,1.356,walk
9.687240839,0.116,-0.712,-1.148,1.356,walk
9.687482834,0.116,-0.712,-1.148,1.356,walk
9.693161964,0.096,-0.736,-1.05,1.286,walk
9.703270912,0.079,-0.769,-0.95,1.225,walk
9.713716984,0.068,-0.801,-0.852,1.171,walk
9.723651886,0.052,-0.79,-0.768,1.103,walk
9.733721733,0.039,-0.773,-0.704,1.046,walk
9.744037867,0.028,-0.746,-0.661,0.997,walk
9.753818035,0.023,-0.703,-0.644,0.954,walk
9.788471937,0.025,-0.518,-0.708,0.878,walk
9.788751841,0.025,-0.518,-0.708,0.878,walk
9.788992882,0.025,-0.518,-0.708,0.878,walk
9.793122768,0.019,-0.466,-0.75,0.883,walk
9.803365707,0.005,-0.416,-0.782,0.886,walk
9.813545704,-0.019,-0.389,-0.795,0.885,walk
9.823493004,-0.047,-0.395,-0.769,0.866,walk
9.836174965,-0.075,-0.419,-0.718,0.835,walk
9.843767881,-0.093,-0.462,-0.666,0.816,walk
9.85420084,-0.081,-0.529,-0.634,0.83,walk
9.867280006,-0.024,-0.627,-0.621,0.883,walk
9.887691975,0.13,-0.814,-0.671,1.063,walk
9.887932777,0.13,-0.814,-0.671,1.063,walk
9.892717838,0.18,-0.855,-0.724,1.135,walk
9.90302372,0.226,-0.84,-0.774,1.164,walk
9.913334846,0.27,-0.773,-0.78,1.131,walk
9.923340797,0.273,-0.651,-0.782,1.053,walk
9.933275938,0.238,-0.496,-0.79,0.963,walk
9.943748951,0.237,-0.389,-0.762,0.888,walk
9.953693867,0.266,-0.344,-0.725,0.845,walk
9.989640713,0.295,-0.282,-0.647,0.765,walk
9.989928722,0.295,-0.282,-0.647,0.765,walk
9.990187883,0.295,-0.282,-0.647,0.765,walk
9.992571831,0.311,-0.324,-0.609,0.757,walk
10.00298691,0.311,-0.362,-0.564,0.739,walk
10.01334,0.308,-0.406,-0.518,0.727,walk
10.0232079,0.303,-0.453,-0.481,0.727,walk
10.03321695,0.294,-0.492,-0.449,0.728,walk
10.04339504,0.287,-0.52,-0.427,0.732,walk
10.05374694,0.282,-0.543,-0.413,0.738,walk
10.08747792,0.258,-0.561,-0.413,0.743,walk
10.08787298,0.258,-0.561,-0.413,0.743,walk
10.08821678,0.258,-0.561,-0.413,0.743,walk
10.09253073,0.262,-0.56,-0.416,0.745,walk
10.10264587,0.271,-0.56,-0.427,0.755,walk
10.1135149,0.278,-0.567,-0.445,0.773,walk
10.12333202,0.286,-0.587,-0.48,0.81,walk
10.133008,0.284,-0.611,-0.546,0.867,walk
10.14337587,0.287,-0.634,-0.623,0.934,walk
10.15355682,0.256,-0.64,-0.701,0.983,walk
10.18753886,0.14,-0.643,-0.926,1.136,walk
